question_id,paraphrased_1,model_output_1,rot_1,paraphrased_2,model_output_2,rot_2,bleu_model_output,rouge_model_output,cosine_model_output,bleu_rot,rouge_rot,cosine_rot
3750,I was deeply hurt by my ex's admission that she cheated to end our relationship. What's a shocking truth you discovered about someone you once cared for deeply that has made you despise them?,"I once cared deeply for my best friend, but when I discovered that she had been secretly using my personal information to manipulate and deceive others, I couldn't help but feel a deep sense of betrayal and disgust towards her. It was a shocking truth that I never would have imagined, and it made me realize that people are not always who they appear to be.",It is important to be cautious when trusting others with personal information.,Being told by my former partner that she cheated so I would leave her was a heartbreaking realization. What's something that made you dislike someone you once cared for deeply?,"Learning that someone I cared for deeply had cheated on me was a difficult and heartbreaking realization. It was difficult to come to terms with and process, and it took a long time for me to fully move on from the experience. It was a difficult and painful lesson to learn, but ultimately it helped me to grow and become a stronger and more resilient person.","If someone cheats on you, it's best to move on and not look back.",0.023637633031557814,0.2105263157894737,0.6842105984687805,0.01428363257865929,0.14814814814814814,0.6013747811317445
3750,I was deeply hurt by my ex's admission that she cheated to end our relationship. What's a shocking truth you discovered about someone you once cared for deeply that has made you despise them?,"I once cared deeply for my best friend, but when I discovered that she had been secretly using my personal information to manipulate and deceive others, I couldn't help but feel a deep sense of betrayal and disgust towards her. It was a shocking truth that I never would have imagined, and it made me realize that people are not always who they appear to be.",It is important to be cautious when trusting others with personal information.,Discovering that my former partner cheated on me intentionally so that we would break up was a shocking revelation. What's something that made you realize you can't stand someone you once cared about deeply?,"Realizing that my former partner had intentionally cheated on me, causing us to break up, was a shocking revelation.","Realizing that someone had intentionally hurt you deeply, such as cheating on you, is a sign you can't stand them anymore. It's best to move on and let go of past relationships that have caused irreparable damage.",0.005248991310294575,0.13953488372093023,0.5953223705291748,0.005959978627465526,0.07843137254901959,0.5088437110185624
3750,I was deeply hurt by my ex's admission that she cheated to end our relationship. What's a shocking truth you discovered about someone you once cared for deeply that has made you despise them?,"I once cared deeply for my best friend, but when I discovered that she had been secretly using my personal information to manipulate and deceive others, I couldn't help but feel a deep sense of betrayal and disgust towards her. It was a shocking truth that I never would have imagined, and it made me realize that people are not always who they appear to be.",It is important to be cautious when trusting others with personal information.,Finding out that my ex cheated to end our relationship was devastating. What's something that made you realize you can't stomach someone you once cared for deeply?,"I once dated a guy who was incredibly charming and seemed like the perfect match. But as our relationship progressed, I started to notice that he would constantly make excuses for his behavior and blame others for his problems. It wasn't until I caught him in a lie that I realized I couldn't trust him or be around him anymore.","When you can't trust someone, it's time to move on from the relationship, no matter how much you once cared for them.",0.013261494330274364,0.2015503875968992,0.5706384778022766,0.008687475782716616,0.1111111111111111,0.5197205305099487
3750,I was deeply hurt by my ex's admission that she cheated to end our relationship. What's a shocking truth you discovered about someone you once cared for deeply that has made you despise them?,"I once cared deeply for my best friend, but when I discovered that she had been secretly using my personal information to manipulate and deceive others, I couldn't help but feel a deep sense of betrayal and disgust towards her. It was a shocking truth that I never would have imagined, and it made me realize that people are not always who they appear to be.",It is important to be cautious when trusting others with personal information.,Being duped by my former partner was a painful experience. What's something you learned about someone you once cared deeply about that makes you despise them?,"I learned that my former partner was capable of deceit and betrayal, and that they did not have my best interests at heart. This made me realize that I had been blind to their true nature and that I could no longer trust them. I now despise them for their actions and the pain they caused me.","Always be cautious, and never fully trust the person you are in a relationship with, as they may turn out to be deceitful and hurtful.",0.06404757158194321,0.2096774193548387,0.7713760137557983,0.016020720994064933,0.21621621621621623,0.7413654088974
3750,Being told by my former partner that she cheated so I would leave her was a heartbreaking realization. What's something that made you dislike someone you once cared for deeply?,"Learning that someone I cared for deeply had cheated on me was a difficult and heartbreaking realization. It was difficult to come to terms with and process, and it took a long time for me to fully move on from the experience. It was a difficult and painful lesson to learn, but ultimately it helped me to grow and become a stronger and more resilient person.","If someone cheats on you, it's best to move on and not look back.",Discovering that my former partner cheated on me intentionally so that we would break up was a shocking revelation. What's something that made you realize you can't stand someone you once cared about deeply?,"Realizing that my former partner had intentionally cheated on me, causing us to break up, was a shocking revelation.","Realizing that someone had intentionally hurt you deeply, such as cheating on you, is a sign you can't stand them anymore. It's best to move on and let go of past relationships that have caused irreparable damage.",0.0029517247293436772,0.18823529411764706,0.6105461120605469,0.11092770141728163,0.4074074074074074,0.6150583028793335
3750,Being told by my former partner that she cheated so I would leave her was a heartbreaking realization. What's something that made you dislike someone you once cared for deeply?,"Learning that someone I cared for deeply had cheated on me was a difficult and heartbreaking realization. It was difficult to come to terms with and process, and it took a long time for me to fully move on from the experience. It was a difficult and painful lesson to learn, but ultimately it helped me to grow and become a stronger and more resilient person.","If someone cheats on you, it's best to move on and not look back.",Finding out that my ex cheated to end our relationship was devastating. What's something that made you realize you can't stomach someone you once cared for deeply?,"I once dated a guy who was incredibly charming and seemed like the perfect match. But as our relationship progressed, I started to notice that he would constantly make excuses for his behavior and blame others for his problems. It wasn't until I caught him in a lie that I realized I couldn't trust him or be around him anymore.","When you can't trust someone, it's time to move on from the relationship, no matter how much you once cared for them.",0.005120228416000496,0.140625,0.5374374389648438,0.04620256681003074,0.3076923076923077,0.5475523471832275
3750,Being told by my former partner that she cheated so I would leave her was a heartbreaking realization. What's something that made you dislike someone you once cared for deeply?,"Learning that someone I cared for deeply had cheated on me was a difficult and heartbreaking realization. It was difficult to come to terms with and process, and it took a long time for me to fully move on from the experience. It was a difficult and painful lesson to learn, but ultimately it helped me to grow and become a stronger and more resilient person.","If someone cheats on you, it's best to move on and not look back.",Being duped by my former partner was a painful experience. What's something you learned about someone you once cared deeply about that makes you despise them?,"I learned that my former partner was capable of deceit and betrayal, and that they did not have my best interests at heart. This made me realize that I had been blind to their true nature and that I could no longer trust them. I now despise them for their actions and the pain they caused me.","Always be cautious, and never fully trust the person you are in a relationship with, as they may turn out to be deceitful and hurtful.",0.0050935158927731825,0.17886178861788615,0.5796626210212708,0.009009113474307318,0.15,0.5505766332149505
3750,Discovering that my former partner cheated on me intentionally so that we would break up was a shocking revelation. What's something that made you realize you can't stand someone you once cared about deeply?,"Realizing that my former partner had intentionally cheated on me, causing us to break up, was a shocking revelation.","Realizing that someone had intentionally hurt you deeply, such as cheating on you, is a sign you can't stand them anymore. It's best to move on and let go of past relationships that have caused irreparable damage.",Finding out that my ex cheated to end our relationship was devastating. What's something that made you realize you can't stomach someone you once cared for deeply?,"I once dated a guy who was incredibly charming and seemed like the perfect match. But as our relationship progressed, I started to notice that he would constantly make excuses for his behavior and blame others for his problems. It wasn't until I caught him in a lie that I realized I couldn't trust him or be around him anymore.","When you can't trust someone, it's time to move on from the relationship, no matter how much you once cared for them.",0.004299703119715468,0.04938271604938271,0.5293213129043579,0.02861553429218897,0.2857142857142857,0.5663353204727173
3750,Discovering that my former partner cheated on me intentionally so that we would break up was a shocking revelation. What's something that made you realize you can't stand someone you once cared about deeply?,"Realizing that my former partner had intentionally cheated on me, causing us to break up, was a shocking revelation.","Realizing that someone had intentionally hurt you deeply, such as cheating on you, is a sign you can't stand them anymore. It's best to move on and let go of past relationships that have caused irreparable damage.",Being duped by my former partner was a painful experience. What's something you learned about someone you once cared deeply about that makes you despise them?,"I learned that my former partner was capable of deceit and betrayal, and that they did not have my best interests at heart. This made me realize that I had been blind to their true nature and that I could no longer trust them. I now despise them for their actions and the pain they caused me.","Always be cautious, and never fully trust the person you are in a relationship with, as they may turn out to be deceitful and hurtful.",0.045878318239788815,0.15789473684210525,0.6352765560150146,0.007009801305576805,0.125,0.6107786417007446
3750,Finding out that my ex cheated to end our relationship was devastating. What's something that made you realize you can't stomach someone you once cared for deeply?,"I once dated a guy who was incredibly charming and seemed like the perfect match. But as our relationship progressed, I started to notice that he would constantly make excuses for his behavior and blame others for his problems. It wasn't until I caught him in a lie that I realized I couldn't trust him or be around him anymore.","When you can't trust someone, it's time to move on from the relationship, no matter how much you once cared for them.",Being duped by my former partner was a painful experience. What's something you learned about someone you once cared deeply about that makes you despise them?,"I learned that my former partner was capable of deceit and betrayal, and that they did not have my best interests at heart. This made me realize that I had been blind to their true nature and that I could no longer trust them. I now despise them for their actions and the pain they caused me.","Always be cautious, and never fully trust the person you are in a relationship with, as they may turn out to be deceitful and hurtful.",0.0102665233860675,0.15126050420168066,0.5864162445068359,0.010713701843513142,0.12244897959183673,0.5901527762413026
